title,author,price,original_price,store_price,url,website,isbn,description,image_url,category,date_parsed
"HTML и CSS для непрограммистов. Создай свое портфолио, посадочную страницу и многое другое",Cuantum Technologies,2219,2 219 ₽,2 610 ₽ в магазине,https://www.moscowbooks.ru/book/1224870/,moscowbooks,978325723465,Книга 'HTML и CSS для непрограммистов. Создай свое портфо...',https://www.moscowbooks.ru/image/book/836/w154/i836532.jpg?cu=20250402155507,Программирование,2026-01-20 01:44:08
Computer Science для программиста-самоучки. Все что нужно знать о структурах данных и алгоритмах,Альтхофф К.,1241,1 241 ₽,1 460 ₽ в магазине,https://www.moscowbooks.ru/book/1137624/,moscowbooks,978795962355,Книга 'Computer Science для программиста-самоучки. Все чт...',https://www.moscowbooks.ru/image/book/769/w154/i769515.jpg?cu=20221214162503,Программирование,2026-01-20 01:44:08
Грокаем функциональное мышление,Норманд Э.,2287,2 287 ₽,2 690 ₽ в магазине,https://www.moscowbooks.ru/book/1140007/,moscowbooks,978218111034,Книга 'Грокаем функциональное мышление...',https://www.moscowbooks.ru/image/book/771/w154/i771281.jpg?cu=20230111164503,Программирование,2026-01-20 01:44:08
Грокаем Continuous Delivery,Уилсон К.,1556,1 556 ₽,1 830 ₽ в магазине,https://www.moscowbooks.ru/book/1185107/,moscowbooks,978938174551,Книга 'Грокаем Continuous Delivery...',https://www.moscowbooks.ru/image/book/806/w154/i806168.jpg?cu=20240306164520,Программирование,2026-01-20 01:44:08
Жемчужины разработки. Чему мы научились за 50 лет создания ПО,Вигерс К.,2287,2 287 ₽,2 690 ₽ в магазине,https://www.moscowbooks.ru/book/1185108/,moscowbooks,978266306170,Книга 'Жемчужины разработки. Чему мы научились за 50 лет ...',https://www.moscowbooks.ru/image/book/806/w154/i806177.jpg?cu=20240306164520,Программирование,2026-01-20 01:44:08
"Нейросети могут все: 254 универсальных промта для счастливой, здоровой и яркой жизни",Халилов Д.,697,697 ₽,840 ₽ в магазине,https://www.moscowbooks.ru/book/1244687/,moscowbooks,978462334718,Книга 'Нейросети могут все: 254 универсальных промта для ...',https://www.moscowbooks.ru/image/book/851/w154/i851895.jpg?cu=20251114204548,Программирование,2026-01-20 01:44:08
"Нейросети для родителей и детей. 204 промта для учебы, здоровья, воспитания и безопасности вашего ребенка",Халилов Д.,946,946 ₽,1 140 ₽ в магазине,https://www.moscowbooks.ru/book/1243970/,moscowbooks,978506729969,Книга 'Нейросети для родителей и детей. 204 промта для уч...',https://www.moscowbooks.ru/image/book/851/w154/i851361.jpg?cu=20251126194544,Программирование,2026-01-20 01:44:08
Простой и понятный самоучитель Word и Excel. 3-е издание,Леонов В.,349,349 ₽,410 ₽ в магазине,https://www.moscowbooks.ru/book/1087900/,moscowbooks,978656084196,Книга 'Простой и понятный самоучитель Word и Excel. 3-е и...',https://www.moscowbooks.ru/image/book/733/w154/i733598.jpg?cu=20211029143506,Программирование,2026-01-20 01:44:08
Разработка приложений на базе GPT–4 и ChatGPT. 2-е издание,Келен О.,1513,1 513 ₽,1 780 ₽ в магазине,https://www.moscowbooks.ru/book/1225544/,moscowbooks,978432194623,Книга 'Разработка приложений на базе GPT–4 и ChatGPT. 2-е...',https://www.moscowbooks.ru/image/book/837/w154/i837042.jpg?cu=20250409121504,Программирование,2026-01-20 01:44:08
Атлас искусственного интеллекта: руководство для будущего,Кроуфорд К.,1156,1 156 ₽,1 360 ₽ в магазине,https://www.moscowbooks.ru/book/1175248/,moscowbooks,978773521652,Книга 'Атлас искусственного интеллекта: руководство для б...',https://www.moscowbooks.ru/image/book/798/w154/i798425.jpg?cu=20231201140501,Программирование,2026-01-20 01:44:08
Путеводитель по кнопкам. История интерфейсов от первых компьютеров до виртуальной реальности. В поисках универсальной дизайн-системы,Маркелов А.,1677,1 677 ₽,2 020 ₽ в магазине,https://www.moscowbooks.ru/book/1247206/,moscowbooks,978513979450,Книга 'Путеводитель по кнопкам. История интерфейсов от пе...',https://www.moscowbooks.ru/image/book/854/w154/i854011.jpg?cu=20251203202526,Программирование,2026-01-20 01:44:08
Генеративный ИИ с обучением больших языковых моделей (LLM) для джунов,Бхуян Ш.,1828,1 828 ₽,2 150 ₽ в магазине,https://www.moscowbooks.ru/book/1244593/,moscowbooks,978193385536,Книга 'Генеративный ИИ с обучением больших языковых модел...',https://www.moscowbooks.ru/image/book/851/w154/i851873.jpg?cu=20251114204548,Программирование,2026-01-20 01:44:08
Грокаем алгоритмы,Бхаргава А.,944,944 ₽,1 110 ₽ в магазине,https://www.moscowbooks.ru/book/1204107/,moscowbooks,978983674956,Книга 'Грокаем алгоритмы...',https://www.moscowbooks.ru/image/book/821/w154/i821132.jpg?cu=20240925125506,Программирование,2026-01-20 01:44:08
Цифровая гигиена,Ашманов И. С.,1904,1 904 ₽,2 240 ₽ в магазине,https://www.moscowbooks.ru/book/1095525/,moscowbooks,978963367573,Книга 'Цифровая гигиена...',https://www.moscowbooks.ru/image/book/738/w154/i738829.jpg?cu=20211216152508,Программирование,2026-01-20 01:44:08
Разработка фронтенд–приложений,Кузьмин А.,2780,2 780 ₽,3 270 ₽ в магазине,https://www.moscowbooks.ru/book/1234276/,moscowbooks,978946816313,Книга 'Разработка фронтенд–приложений...',https://www.moscowbooks.ru/image/book/843/w154/i843810.jpg?cu=20250730201527,Программирование,2026-01-20 01:44:08
"Алгоритмы и структуры данных для тех, кто ненавидит читать лонгриды",Исида М.,1828,1 828 ₽,2 150 ₽ в магазине,https://www.moscowbooks.ru/book/1236767/,moscowbooks,978206377530,"Книга 'Алгоритмы и структуры данных для тех, кто ненавиди...'",https://www.moscowbooks.ru/image/book/845/w154/i845951.jpg?cu=20250903120501,Программирование,2026-01-20 01:44:08
Разработка с ИИ: как эффективно использовать ChatGPT и Copilot,Крокер Нейтан Б.,1734,1 734 ₽,2 040 ₽ в магазине,https://www.moscowbooks.ru/book/1244363/,moscowbooks,978868323201,Книга 'Разработка с ИИ: как эффективно использовать ChatG...',https://www.moscowbooks.ru/image/book/851/w154/i851540.jpg?cu=20251112135505,Программирование,2026-01-20 01:44:08
Python с нуля,Левашов П.,1734,1 734 ₽,2 040 ₽ в магазине,https://www.moscowbooks.ru/book/1181340/,moscowbooks,978124070112,Книга 'Python с нуля...',https://www.moscowbooks.ru/image/book/803/w154/i803354.jpg?cu=20240131174507,Программирование,2026-01-20 01:44:08
Компьютерные сети. 6-е издание,Таненбаум Э.,3417,3 417 ₽,4 020 ₽ в магазине,https://www.moscowbooks.ru/book/1147223/,moscowbooks,978131983948,Книга 'Компьютерные сети. 6-е издание...',https://www.moscowbooks.ru/image/book/776/w154/i776856.jpg?cu=20230315125504,Программирование,2026-01-20 01:44:08
Эффективный Rust. 35 конкретных способов улучшить код,Дрисдейл Д.,2661,2 661 ₽,3 130 ₽ в магазине,https://www.moscowbooks.ru/book/1224868/,moscowbooks,978201381314,Книга 'Эффективный Rust. 35 конкретных способов улучшить ...',https://www.moscowbooks.ru/image/book/836/w154/i836523.jpg?cu=20250402155507,Программирование,2026-01-20 01:44:08
"HTML и CSS для непрограммистов. Создай свое портфолио, посадочную страницу и многое другое",Cuantum Technologies,2219,2 219 ₽,2 610 ₽ в магазине,https://www.moscowbooks.ru/book/1224870/,moscowbooks,978325723465,Книга 'HTML и CSS для непрограммистов. Создай свое портфо...',https://www.moscowbooks.ru/image/book/836/w154/i836532.jpg?cu=20250402155507,Программирование,2026-01-20 01:44:08
Computer Science для программиста-самоучки. Все что нужно знать о структурах данных и алгоритмах,Альтхофф К.,1241,1 241 ₽,1 460 ₽ в магазине,https://www.moscowbooks.ru/book/1137624/,moscowbooks,978795962355,Книга 'Computer Science для программиста-самоучки. Все чт...',https://www.moscowbooks.ru/image/book/769/w154/i769515.jpg?cu=20221214162503,Программирование,2026-01-20 01:44:08
Грокаем функциональное мышление,Норманд Э.,2287,2 287 ₽,2 690 ₽ в магазине,https://www.moscowbooks.ru/book/1140007/,moscowbooks,978218111034,Книга 'Грокаем функциональное мышление...',https://www.moscowbooks.ru/image/book/771/w154/i771281.jpg?cu=20230111164503,Программирование,2026-01-20 01:44:08
Грокаем Continuous Delivery,Уилсон К.,1556,1 556 ₽,1 830 ₽ в магазине,https://www.moscowbooks.ru/book/1185107/,moscowbooks,978938174551,Книга 'Грокаем Continuous Delivery...',https://www.moscowbooks.ru/image/book/806/w154/i806168.jpg?cu=20240306164520,Программирование,2026-01-20 01:44:08
Жемчужины разработки. Чему мы научились за 50 лет создания ПО,Вигерс К.,2287,2 287 ₽,2 690 ₽ в магазине,https://www.moscowbooks.ru/book/1185108/,moscowbooks,978266306170,Книга 'Жемчужины разработки. Чему мы научились за 50 лет ...',https://www.moscowbooks.ru/image/book/806/w154/i806177.jpg?cu=20240306164520,Программирование,2026-01-20 01:44:08
"Нейросети могут все: 254 универсальных промта для счастливой, здоровой и яркой жизни",Халилов Д.,697,697 ₽,840 ₽ в магазине,https://www.moscowbooks.ru/book/1244687/,moscowbooks,978341472330,Книга 'Нейросети могут все: 254 универсальных промта для ...',https://www.moscowbooks.ru/image/book/851/w154/i851895.jpg?cu=20251114204548,Программирование,2026-01-20 01:44:11
"Нейросети для родителей и детей. 204 промта для учебы, здоровья, воспитания и безопасности вашего ребенка",Халилов Д.,946,946 ₽,1 140 ₽ в магазине,https://www.moscowbooks.ru/book/1243970/,moscowbooks,978886881238,Книга 'Нейросети для родителей и детей. 204 промта для уч...',https://www.moscowbooks.ru/image/book/851/w154/i851361.jpg?cu=20251126194544,Программирование,2026-01-20 01:44:11
