title,author,price,original_price,url,website,isbn,description,image_url,publisher,year,category,date_parsed
Приключения Незнайки и его друзей,Носов Николай Николаевич,1588,1 588 ₽,https://www.labirint.ru/books/1018727/,labirint,978522181745,"Махаон: 

Все приключения Незнайки, 2023. Приключения Незнайки и его друзей",https://imo10.labirint.ru/books/1018727/cover.jpg/363-0,"Махаон: 

Все приключения Незнайки",2023,Приключения,2026-01-20 01:43:14
Самые смешные рассказы про школу,"Носов, Носов",1885,1 885 ₽,https://www.labirint.ru/books/1018728/,labirint,978162030327,"Махаон: 

Все приключения Незнайки, 2023. Самые смешные рассказы про школу",https://imo10.labirint.ru/books/1018728/cover.jpg/363-0,"Махаон: 

Все приключения Незнайки",2023,Приключения,2026-01-20 01:43:14
Незнайка. Большая книга загадок и головоломок,"Носов, Носов",1414,1 414 ₽,https://www.labirint.ru/books/1018722/,labirint,978375870338,"Махаон: 

Все приключения Незнайки, 2023. Незнайка. Большая книга загадок и головоломок",https://imo10.labirint.ru/books/1018722/cover.jpg/363-0,"Махаон: 

Все приключения Незнайки",2023,Приключения,2026-01-20 01:43:14
Необыкновенные приключения Карика и Вали,Ларри Ян Леопольдович,2171,2 171 ₽,https://www.labirint.ru/books/1018711/,labirint,978868375534,"Махаон: 

Детская классика, 2023. Необыкновенные приключения Карика и Вали",https://imo10.labirint.ru/books/1018711/cover.jpg/363-0,"Махаон: 

Детская классика",2023,Приключения,2026-01-20 01:43:14
Приключения Павлика Помидорова,Пивоварова Ирина Михайловна,1414,1 414 ₽,https://www.labirint.ru/books/1018713/,labirint,978128277852,"Махаон: 

Детская классика, 2023. Приключения Павлика Помидорова",https://imo10.labirint.ru/books/1018713/cover.jpg/363-0,"Махаон: 

Детская классика",2023,Приключения,2026-01-20 01:43:14
"Тройка с минусом, или Происшествие в 5 ""А""",Пивоварова Ирина Михайловна,1414,1 414 ₽,https://www.labirint.ru/books/1018714/,labirint,978955765526,"Махаон: 

Детская классика, 2023. Тройка с минусом, или Происшествие в 5 ""А""",https://imo10.labirint.ru/books/1018714/cover.jpg/363-0,"Махаон: 

Детская классика",2023,Приключения,2026-01-20 01:43:14
Рассказы о Великой Отечественной войне,Алексеев Сергей Петрович,980,980 ₽,https://www.labirint.ru/books/1018651/,labirint,978212416925,"Махаон: 

Яркая ленточка, 2023. Рассказы о Великой Отечественной войне",https://imo10.labirint.ru/books/1018651/cover.jpg/363-0,"Махаон: 

Яркая ленточка",2023,Приключения,2026-01-20 01:43:14
Хозяйка Медной горы,Бажов Павел Петрович,893,893 ₽,https://www.labirint.ru/books/1018652/,labirint,978849513595,"Махаон: 

Яркая ленточка, 2023. Хозяйка Медной горы",https://imo10.labirint.ru/books/1018652/cover.jpg/363-0,"Махаон: 

Яркая ленточка",2023,Приключения,2026-01-20 01:43:14
Анималиум,Брум Дженни,3249,3 249 ₽,https://www.labirint.ru/books/467260/,labirint,978338515273,"Махаон: 

Иллюстрированная энциклопедия, 2023. Анималиум",https://imo10.labirint.ru/books/467260/cover.jpg/363-0,"Махаон: 

Иллюстрированная энциклопедия",2023,Приключения,2026-01-20 01:43:14
Золотые сказки,Перро Шарль,2691,2 691 ₽,https://www.labirint.ru/books/534700/,labirint,978962521470,"Азбука: 

Золотые сказки в иллюстрациях лучших художников, 2023. Золотые сказки",https://imo10.labirint.ru/books/534700/cover.jpg/363-0,"Азбука: 

Золотые сказки в иллюстрациях лучших художников",2023,Приключения,2026-01-20 01:43:14
Живая шляпа. Рассказы,Носов Николай Николаевич,1538,1 538 ₽,https://www.labirint.ru/books/170860/,labirint,978246407740,"Махаон: 

Библиотека детской классики, 2023. Живая шляпа. Рассказы",https://imo10.labirint.ru/books/170860/cover.jpg/363-0,"Махаон: 

Библиотека детской классики",2023,Приключения,2026-01-20 01:43:14
Корзина с еловыми шишками,Паустовский Константин Георгиевич,1240,1 240 ₽,https://www.labirint.ru/books/429104/,labirint,978300462723,"Махаон: 

Классная классика, 2023. Корзина с еловыми шишками",https://imo10.labirint.ru/books/429104/cover.jpg/363-0,"Махаон: 

Классная классика",2023,Приключения,2026-01-20 01:43:14
Новые приключения Незнайки,Носов Игорь Петрович,2071,2 071 ₽,https://www.labirint.ru/books/353358/,labirint,978173317179,"Махаон: 

Все приключения Незнайки, 2023. Новые приключения Незнайки",https://imo10.labirint.ru/books/353358/cover.jpg/363-0,"Махаон: 

Все приключения Незнайки",2023,Приключения,2026-01-20 01:43:14
Как Волк писал письмо Деду Морозу,Стааль Шакти,2971,2 971 ₽,https://www.labirint.ru/books/1025590/,labirint,978634471222,"Попурри, 2023. Как Волк писал письмо Деду Морозу",https://imo10.labirint.ru/books/1025590/cover.jpg/363-0,Попурри,2023,Приключения,2026-01-20 01:43:14
Пафнутий. Клад в лесу,Хмелевская Иоанна,636,636 ₽,https://www.labirint.ru/books/873341/,labirint,978911378694,"Качели: 

Пафнутий, 2023. Пафнутий. Клад в лесу",https://imo10.labirint.ru/books/873341/cover.jpg/363-0,"Качели: 

Пафнутий",2023,Приключения,2026-01-20 01:43:14
На краю Ойкумены,Ефремов Иван Антонович,821,821 ₽,https://www.labirint.ru/books/876433/,labirint,978366302661,"Качели: 

Четыре стороны света, 2023. На краю Ойкумены",https://imo10.labirint.ru/books/876433/cover.jpg/363-0,"Качели: 

Четыре стороны света",2023,Приключения,2026-01-20 01:43:14
Катились Шарик с Колобком,Томилина Наталья Юрьевна,1240,1 240 ₽,https://www.labirint.ru/books/1025573/,labirint,978821637642,"РуДа: 

Ларец самоцветов, 2023. Катились Шарик с Колобком",https://imo10.labirint.ru/books/1025573/cover.jpg/363-0,"РуДа: 

Ларец самоцветов",2023,Приключения,2026-01-20 01:43:14
Малышка Тю,Тю Катя,1077,1 077 ₽,https://www.labirint.ru/books/1025576/,labirint,978465703885,"Примула, 2023. Малышка Тю",https://imo10.labirint.ru/books/1025576/cover.jpg/363-0,Примула,2023,Приключения,2026-01-20 01:43:14
"Весёлая игра «Делай как я», или Филя и Федя идут спать",Жепецка-Вайсс Габриэля,1549,1 549 ₽,https://www.labirint.ru/books/1014914/,labirint,978722210750,"Попурри, 2023. Весёлая игра «Делай как я», или Филя и Федя идут спать",https://imo10.labirint.ru/books/1014914/cover.jpg/363-0,Попурри,2023,Приключения,2026-01-20 01:43:14
